event_id,event_type,mode,audience,level,duration_total_min,phase_order,phase_label,phase_format,is_mandatory_phase,phase_duration_min,satisfaction_phase_score,recommendation_target
312,formation,presentiel,mixte,intro,392,2,introduction,speech,1,81,4.52,keep
312,formation,presentiel,mixte,intro,392,3,module_pratique,pratique,1,98,4.04,keep
312,formation,presentiel,mixte,intro,392,4,pause,pause,1,57,3.93,keep
312,formation,presentiel,mixte,intro,392,5,cloture,speech,1,73,3.59,keep
313,depistage,en_ligne,mixte,intermediaire,102,1,ouverture,speech,1,17,3.63,keep
313,depistage,en_ligne,mixte,intermediaire,102,2,pause,pause,1,10,3.92,keep
313,depistage,en_ligne,mixte,intermediaire,102,3,flux_depistage,pratique,1,21,3.07,keep
313,depistage,en_ligne,mixte,intermediaire,102,4,briefing,speech,1,17,4.72,keep
313,depistage,en_ligne,mixte,intermediaire,102,5,orientation,qna,1,17,4.41,keep
313,depistage,en_ligne,mixte,intermediaire,102,6,cloture,speech,1,16,3.27,keep
314,sensibilisation,presentiel,mixte,avance,228,1,ouverture,speech,1,49,3.78,keep
314,sensibilisation,presentiel,mixte,avance,228,2,pause,pause,1,34,4.94,keep
314,sensibilisation,presentiel,mixte,avance,228,3,presentation,speech,1,49,4.23,keep
314,sensibilisation,presentiel,mixte,avance,228,4,temoignage,speech,0,49,4.96,keep
314,sensibilisation,presentiel,mixte,avance,228,5,cloture,speech,1,44,3.06,keep
315,conference,en_ligne,mixte,avance,213,1,ouverture,speech,1,36,3.7,keep
315,conference,en_ligne,mixte,avance,213,2,keynote,speech,1,43,3.5,keep
315,conference,en_ligne,mixte,avance,213,3,pause,pause,1,25,4.19,keep
315,conference,en_ligne,mixte,avance,213,4,panel,panel,0,36,4.82,keep
315,conference,en_ligne,mixte,avance,213,5,intervention_invite,speech,0,39,3.13,keep
315,conference,en_ligne,mixte,avance,213,6,cloture,speech,1,32,3.68,keep
316,conference,presentiel,professionnels,avance,325,1,ouverture,speech,1,62,4.97,keep
316,conference,presentiel,professionnels,avance,325,2,intervention_invite,speech,0,68,3.78,keep
316,conference,presentiel,professionnels,avance,325,3,panel,panel,0,62,4.62,keep
316,conference,presentiel,professionnels,avance,325,4,keynote,speech,1,75,3.2,keep
316,conference,presentiel,professionnels,avance,325,5,cloture,speech,1,56,3.67,keep
317,conference,presentiel,mixte,intermediaire,231,1,ouverture,speech,1,39,3.53,keep
317,conference,presentiel,mixte,intermediaire,231,2,panel,panel,0,39,4.15,add_after
317,conference,presentiel,mixte,intermediaire,231,3,intervention_invite,speech,0,43,4.25,remove
317,conference,presentiel,mixte,intermediaire,231,4,pause,pause,1,27,4.44,keep
317,conference,presentiel,mixte,intermediaire,231,5,keynote,speech,1,46,4.16,keep
317,conference,presentiel,mixte,intermediaire,231,6,cloture,speech,1,35,3.55,keep
318,depistage,en_ligne,professionnels,intro,199,1,ouverture,speech,1,39,3.83,keep
318,depistage,en_ligne,professionnels,intro,199,2,briefing,speech,1,39,4.03,keep
318,depistage,en_ligne,professionnels,intro,199,3,orientation,qna,1,39,4.1,swap
318,depistage,en_ligne,professionnels,intro,199,4,flux_depistage,pratique,1,46,4.26,keep
318,depistage,en_ligne,professionnels,intro,199,5,cloture,speech,1,35,3.37,keep
319,sensibilisation,en_ligne,mixte,avance,187,1,ouverture,speech,1,34,3.92,keep
319,sensibilisation,en_ligne,mixte,avance,187,2,temoignage,speech,0,34,4.49,add_after
319,sensibilisation,en_ligne,mixte,avance,187,3,stand_info,activite,0,30,4.69,keep
319,sensibilisation,en_ligne,mixte,avance,187,4,pause,pause,1,23,4.72,keep
319,sensibilisation,en_ligne,mixte,avance,187,5,presentation,speech,1,34,4.82,keep
319,sensibilisation,en_ligne,mixte,avance,187,6,cloture,speech,1,30,4.69,keep
320,conference,hybride,etudiants,intermediaire,252,1,ouverture,speech,1,53,3.49,add_after
320,conference,hybride,etudiants,intermediaire,252,2,panel,panel,0,53,3.93,keep
320,conference,hybride,etudiants,intermediaire,252,3,pause,pause,1,37,3.87,keep
320,conference,hybride,etudiants,intermediaire,252,4,intervention_invite,speech,0,58,4.29,keep
320,conference,hybride,etudiants,intermediaire,252,5,cloture,speech,1,48,3.32,keep
321,conference,en_ligne,mixte,avance,152,1,ouverture,speech,1,25,4.73,swap
321,conference,en_ligne,mixte,avance,152,2,pause,pause,1,18,3.81,keep
321,conference,en_ligne,mixte,avance,152,3,panel,panel,0,25,3.73,keep
321,conference,en_ligne,mixte,avance,152,4,intervention_invite,speech,0,28,4.31,keep
321,conference,en_ligne,mixte,avance,152,5,keynote,speech,1,30,4.89,add_after
321,conference,en_ligne,mixte,avance,152,6,cloture,speech,1,23,3.28,keep
322,depistage,presentiel,mixte,avance,247,1,ouverture,speech,1,43,3.66,keep
322,depistage,presentiel,mixte,avance,247,2,flux_depistage,pratique,1,52,3.78,add_after
322,depistage,presentiel,mixte,avance,247,3,pause,pause,1,26,3.47,keep
322,depistage,presentiel,mixte,avance,247,4,orientation,qna,1,43,3.85,keep
322,depistage,presentiel,mixte,avance,247,5,briefing,speech,1,43,3.35,remove
322,depistage,presentiel,mixte,avance,247,6,cloture,speech,1,39,3.88,keep
323,depistage,presentiel,professionnels,avance,259,1,ouverture,speech,1,45,4.76,swap
323,depistage,presentiel,professionnels,avance,259,2,pause,pause,1,27,3.73,keep
323,depistage,presentiel,professionnels,avance,259,3,briefing,speech,1,45,4.43,add_after
323,depistage,presentiel,professionnels,avance,259,4,flux_depistage,pratique,1,54,3.04,remove
323,depistage,presentiel,professionnels,avance,259,5,orientation,qna,1,45,4.21,swap
323,depistage,presentiel,professionnels,avance,259,6,cloture,speech,1,40,4.32,remove
324,atelier,en_ligne,mixte,intermediaire,226,1,ouverture,speech,1,38,3.78,swap
324,atelier,en_ligne,mixte,intermediaire,226,2,atelier_principal,pratique,1,50,3.79,remove
324,atelier,en_ligne,mixte,intermediaire,226,3,restitution,speech,1,38,3.51,keep
324,atelier,en_ligne,mixte,intermediaire,226,4,pause,pause,1,27,4.65,keep
324,atelier,en_ligne,mixte,intermediaire,226,5,icebreaker,activite,0,35,3.47,keep
324,atelier,en_ligne,mixte,intermediaire,226,6,cloture,speech,1,35,4.78,swap
325,conference,hybride,professionnels,intro,320,1,ouverture,speech,1,61,4.65,keep
325,conference,hybride,professionnels,intro,320,2,keynote,speech,1,73,4.01,keep
325,conference,hybride,professionnels,intro,320,3,panel,panel,0,61,4.2,add_after
325,conference,hybride,professionnels,intro,320,4,intervention_invite,speech,0,67,4.48,keep
325,conference,hybride,professionnels,intro,320,5,cloture,speech,1,55,3.05,keep
326,atelier,hybride,professionnels,avance,126,1,ouverture,speech,1,24,3.32,keep
326,atelier,hybride,professionnels,avance,126,2,restitution,speech,1,24,4.94,add_after
326,atelier,hybride,professionnels,avance,126,3,icebreaker,activite,0,22,4.53,swap
326,atelier,hybride,professionnels,avance,126,4,atelier_principal,pratique,1,32,4.37,add_after
326,atelier,hybride,professionnels,avance,126,5,cloture,speech,1,22,3.64,keep
327,atelier,en_ligne,etudiants,avance,162,1,ouverture,speech,1,27,4.75,remove
327,atelier,en_ligne,etudiants,avance,162,2,pause,pause,1,19,4.77,keep
327,atelier,en_ligne,etudiants,avance,162,3,icebreaker,activite,0,25,3.45,remove
327,atelier,en_ligne,etudiants,avance,162,4,atelier_principal,pratique,1,36,4.85,keep
327,atelier,en_ligne,etudiants,avance,162,5,restitution,speech,1,27,4.25,swap
327,atelier,en_ligne,etudiants,avance,162,6,cloture,speech,1,25,4.95,keep
328,atelier,presentiel,professionnels,avance,273,1,ouverture,speech,1,53,4.44,keep
328,atelier,presentiel,professionnels,avance,273,2,atelier_principal,pratique,1,69,4.84,keep
328,atelier,presentiel,professionnels,avance,273,3,restitution,speech,1,53,4.35,keep
328,atelier,presentiel,professionnels,avance,273,4,icebreaker,activite,0,48,4.43,keep
328,atelier,presentiel,professionnels,avance,273,5,cloture,speech,1,48,4.72,add_after
329,conference,hybride,professionnels,intermediaire,243,1,ouverture,speech,1,41,4.58,keep
329,conference,hybride,professionnels,intermediaire,243,2,pause,pause,1,28,4.95,keep
329,conference,hybride,professionnels,intermediaire,243,3,keynote,speech,1,49,3.47,keep
329,conference,hybride,professionnels,intermediaire,243,4,intervention_invite,speech,0,45,3.5,keep
329,conference,hybride,professionnels,intermediaire,243,5,panel,panel,0,41,4.29,keep
329,conference,hybride,professionnels,intermediaire,243,6,cloture,speech,1,37,3.94,swap
330,sensibilisation,hybride,etudiants,avance,162,1,ouverture,speech,1,36,3.67,keep
330,sensibilisation,hybride,etudiants,avance,162,2,temoignage,speech,0,36,4.82,remove
330,sensibilisation,hybride,etudiants,avance,162,3,stand_info,activite,0,32,4.88,remove
330,sensibilisation,hybride,etudiants,avance,162,4,pause,pause,1,25,4.2,keep
330,sensibilisation,hybride,etudiants,avance,162,5,cloture,speech,1,32,4.5,keep
331,conference,hybride,mixte,intermediaire,368,1,ouverture,speech,1,62,3.34,keep
331,conference,hybride,mixte,intermediaire,368,2,panel,panel,0,62,3.68,keep
331,conference,hybride,mixte,intermediaire,368,3,intervention_invite,speech,0,68,3.18,keep
331,conference,hybride,mixte,intermediaire,368,4,pause,pause,1,43,3.87,keep
331,conference,hybride,mixte,intermediaire,368,5,keynote,speech,1,74,3.52,keep
331,conference,hybride,mixte,intermediaire,368,6,cloture,speech,1,56,4.96,keep
332,conference,hybride,professionnels,intermediaire,352,1,ouverture,speech,1,59,4.47,keep
332,conference,hybride,professionnels,intermediaire,352,2,intervention_invite,speech,0,65,4.9,keep
332,conference,hybride,professionnels,intermediaire,352,3,keynote,speech,1,71,4.85,keep
332,conference,hybride,professionnels,intermediaire,352,4,panel,panel,0,59,3.88,keep
332,conference,hybride,professionnels,intermediaire,352,5,pause,pause,1,41,3.11,keep
332,conference,hybride,professionnels,intermediaire,352,6,cloture,speech,1,53,3.37,keep
333,atelier,hybride,professionnels,intermediaire,258,1,ouverture,speech,1,53,4.69,swap
333,atelier,hybride,professionnels,intermediaire,258,2,icebreaker,activite,0,48,3.25,keep
333,atelier,hybride,professionnels,intermediaire,258,3,pause,pause,1,37,4.74,keep
333,atelier,hybride,professionnels,intermediaire,258,4,atelier_principal,pratique,1,69,3.36,keep
333,atelier,hybride,professionnels,intermediaire,258,5,cloture,speech,1,48,4.02,keep
334,depistage,presentiel,mixte,intro,139,1,ouverture,speech,1,24,3.05,keep
334,depistage,presentiel,mixte,intro,139,2,pause,pause,1,14,4.36,keep
334,depistage,presentiel,mixte,intro,139,3,briefing,speech,1,24,3.79,keep
334,depistage,presentiel,mixte,intro,139,4,orientation,qna,1,24,4.9,add_after
334,depistage,presentiel,mixte,intro,139,5,flux_depistage,pratique,1,29,3.31,keep
334,depistage,presentiel,mixte,intro,139,6,cloture,speech,1,21,4.66,keep
335,sensibilisation,hybride,professionnels,avance,106,1,ouverture,speech,1,23,4.73,add_after
335,sensibilisation,hybride,professionnels,avance,106,2,pause,pause,1,16,3.57,keep
335,sensibilisation,hybride,professionnels,avance,106,3,presentation,speech,1,23,4.6,add_after
335,sensibilisation,hybride,professionnels,avance,106,4,temoignage,speech,0,23,4.09,keep
335,sensibilisation,hybride,professionnels,avance,106,5,cloture,speech,1,20,3.19,keep
336,atelier,en_ligne,etudiants,intro,138,1,ouverture,speech,1,27,3.6,add_after
336,atelier,en_ligne,etudiants,intro,138,2,atelier_principal,pratique,1,35,4.47,swap
336,atelier,en_ligne,etudiants,intro,138,3,icebreaker,activite,0,24,4.81,keep
336,atelier,en_ligne,etudiants,intro,138,4,restitution,speech,1,27,3.72,keep
336,atelier,en_ligne,etudiants,intro,138,5,cloture,speech,1,24,3.73,keep
337,sensibilisation,en_ligne,professionnels,intermediaire,90,1,ouverture,speech,1,16,4.26,keep
337,sensibilisation,en_ligne,professionnels,intermediaire,90,2,temoignage,speech,0,16,4.03,remove
337,sensibilisation,en_ligne,professionnels,intermediaire,90,3,presentation,speech,1,16,4.35,keep
337,sensibilisation,en_ligne,professionnels,intermediaire,90,4,stand_info,activite,0,14,4.43,swap
337,sensibilisation,en_ligne,professionnels,intermediaire,90,5,pause,pause,1,11,4.05,keep
337,sensibilisation,en_ligne,professionnels,intermediaire,90,6,cloture,speech,1,14,4.29,keep
338,sensibilisation,en_ligne,etudiants,intermediaire,132,1,ouverture,speech,1,28,4.83,keep
338,sensibilisation,en_ligne,etudiants,intermediaire,132,2,pause,pause,1,20,4.02,keep
338,sensibilisation,en_ligne,etudiants,intermediaire,132,3,presentation,speech,1,28,3.83,keep
338,sensibilisation,en_ligne,etudiants,intermediaire,132,4,temoignage,speech,0,28,4.44,add_after
338,sensibilisation,en_ligne,etudiants,intermediaire,132,5,cloture,speech,1,25,3.71,keep
339,depistage,presentiel,etudiants,avance,220,1,ouverture,speech,1,38,3.63,add_after
339,depistage,presentiel,etudiants,avance,220,2,pause,pause,1,23,4.51,keep
339,depistage,presentiel,etudiants,avance,220,3,flux_depistage,pratique,1,46,3.9,add_after
339,depistage,presentiel,etudiants,avance,220,4,orientation,qna,1,38,3.68,swap
339,depistage,presentiel,etudiants,avance,220,5,briefing,speech,1,38,4.62,keep
339,depistage,presentiel,etudiants,avance,220,6,cloture,speech,1,34,3.16,remove
340,conference,hybride,etudiants,intermediaire,190,1,ouverture,speech,1,32,4.38,swap
340,conference,hybride,etudiants,intermediaire,190,2,pause,pause,1,22,4.93,keep
340,conference,hybride,etudiants,intermediaire,190,3,panel,panel,0,32,4.2,keep
340,conference,hybride,etudiants,intermediaire,190,4,intervention_invite,speech,0,35,4.24,remove
340,conference,hybride,etudiants,intermediaire,190,5,keynote,speech,1,38,3.72,keep
340,conference,hybride,etudiants,intermediaire,190,6,cloture,speech,1,28,4.38,keep
341,conference,presentiel,etudiants,intro,208,1,ouverture,speech,1,35,4.3,keep
341,conference,presentiel,etudiants,intro,208,2,intervention_invite,speech,0,38,3.87,keep
341,conference,presentiel,etudiants,intro,208,3,pause,pause,1,24,4.58,keep
341,conference,presentiel,etudiants,intro,208,4,keynote,speech,1,42,3.38,keep
341,conference,presentiel,etudiants,intro,208,5,panel,panel,0,35,3.93,keep
341,conference,presentiel,etudiants,intro,208,6,cloture,speech,1,31,3.04,keep
342,atelier,hybride,mixte,intermediaire,252,1,ouverture,speech,1,43,3.1,keep
342,atelier,hybride,mixte,intermediaire,252,2,pause,pause,1,30,4.26,keep
342,atelier,hybride,mixte,intermediaire,252,3,restitution,speech,1,43,4.43,remove
342,atelier,hybride,mixte,intermediaire,252,4,icebreaker,activite,0,39,4.7,add_after
342,atelier,hybride,mixte,intermediaire,252,5,atelier_principal,pratique,1,56,4.19,keep
342,atelier,hybride,mixte,intermediaire,252,6,cloture,speech,1,39,3.58,keep
343,sensibilisation,hybride,mixte,avance,156,1,ouverture,speech,1,34,3.54,keep
343,sensibilisation,hybride,mixte,avance,156,2,stand_info,activite,0,31,4.78,keep
343,sensibilisation,hybride,mixte,avance,156,3,pause,pause,1,24,4.25,keep
343,sensibilisation,hybride,mixte,avance,156,4,temoignage,speech,0,34,4.29,keep
343,sensibilisation,hybride,mixte,avance,156,5,cloture,speech,1,31,3.87,keep
344,atelier,en_ligne,professionnels,intermediaire,199,1,ouverture,speech,1,39,4.77,add_after
344,atelier,en_ligne,professionnels,intermediaire,199,2,icebreaker,activite,0,35,3.78,keep
344,atelier,en_ligne,professionnels,intermediaire,199,3,atelier_principal,pratique,1,50,4.88,keep
344,atelier,en_ligne,professionnels,intermediaire,199,4,restitution,speech,1,39,3.72,keep
344,atelier,en_ligne,professionnels,intermediaire,199,5,cloture,speech,1,35,4.94,keep
345,atelier,en_ligne,mixte,avance,232,1,ouverture,speech,1,51,4.59,remove
345,atelier,en_ligne,mixte,avance,232,2,pause,pause,1,36,3.99,keep
345,atelier,en_ligne,mixte,avance,232,3,restitution,speech,1,51,3.47,keep
345,atelier,en_ligne,mixte,avance,232,4,icebreaker,activite,0,46,5.0,keep
345,atelier,en_ligne,mixte,avance,232,5,cloture,speech,1,46,3.52,keep
346,atelier,hybride,etudiants,intro,241,1,ouverture,speech,1,41,4.57,add_after
346,atelier,hybride,etudiants,intro,241,2,icebreaker,activite,0,37,4.54,keep
346,atelier,hybride,etudiants,intro,241,3,pause,pause,1,29,4.79,keep
346,atelier,hybride,etudiants,intro,241,4,restitution,speech,1,41,4.71,swap
346,atelier,hybride,etudiants,intro,241,5,atelier_principal,pratique,1,54,4.21,keep
346,atelier,hybride,etudiants,intro,241,6,cloture,speech,1,37,3.1,remove
347,sensibilisation,presentiel,etudiants,avance,100,1,ouverture,speech,1,22,4.82,keep
347,sensibilisation,presentiel,etudiants,avance,100,2,temoignage,speech,0,22,3.58,keep
347,sensibilisation,presentiel,etudiants,avance,100,3,pause,pause,1,15,4.01,keep
347,sensibilisation,presentiel,etudiants,avance,100,4,stand_info,activite,0,20,4.47,keep
347,sensibilisation,presentiel,etudiants,avance,100,5,cloture,speech,1,20,4.29,keep
348,atelier,presentiel,etudiants,intermediaire,121,1,ouverture,speech,1,23,3.53,keep
348,atelier,presentiel,etudiants,intermediaire,121,2,atelier_principal,pratique,1,30,3.83,keep
348,atelier,presentiel,etudiants,intermediaire,121,3,icebreaker,activite,0,21,3.49,add_after
348,atelier,presentiel,etudiants,intermediaire,121,4,restitution,speech,1,23,4.06,add_after
348,atelier,presentiel,etudiants,intermediaire,121,5,cloture,speech,1,21,3.28,keep
349,sensibilisation,en_ligne,mixte,avance,101,1,ouverture,speech,1,18,3.8,add_after
349,sensibilisation,en_ligne,mixte,avance,101,2,pause,pause,1,12,3.87,keep
349,sensibilisation,en_ligne,mixte,avance,101,3,temoignage,speech,0,18,3.79,keep
349,sensibilisation,en_ligne,mixte,avance,101,4,stand_info,activite,0,16,4.85,keep
349,sensibilisation,en_ligne,mixte,avance,101,5,presentation,speech,1,18,4.15,remove
349,sensibilisation,en_ligne,mixte,avance,101,6,cloture,speech,1,16,4.96,add_after
350,depistage,en_ligne,professionnels,intermediaire,157,1,ouverture,speech,1,27,4.8,keep
350,depistage,en_ligne,professionnels,intermediaire,157,2,orientation,qna,1,27,3.29,keep
350,depistage,en_ligne,professionnels,intermediaire,157,3,briefing,speech,1,27,4.29,swap
350,depistage,en_ligne,professionnels,intermediaire,157,4,flux_depistage,pratique,1,33,4.25,keep
350,depistage,en_ligne,professionnels,intermediaire,157,5,pause,pause,1,16,3.88,keep
350,depistage,en_ligne,professionnels,intermediaire,157,6,cloture,speech,1,24,3.69,add_after
351,sensibilisation,presentiel,professionnels,intro,189,1,ouverture,speech,1,34,4.04,add_after
351,sensibilisation,presentiel,professionnels,intro,189,2,temoignage,speech,0,34,3.32,keep
351,sensibilisation,presentiel,professionnels,intro,189,3,stand_info,activite,0,30,4.59,keep
351,sensibilisation,presentiel,professionnels,intro,189,4,presentation,speech,1,34,3.48,add_after
351,sensibilisation,presentiel,professionnels,intro,189,5,pause,pause,1,24,4.45,keep
351,sensibilisation,presentiel,professionnels,intro,189,6,cloture,speech,1,30,4.97,keep
352,formation,en_ligne,professionnels,avance,247,1,ouverture,speech,1,50,3.91,remove
352,formation,en_ligne,professionnels,avance,247,2,etude_de_cas,atelier,0,55,4.61,keep
